Fecha;Estación;Temp_Max;Temp_Min;Temp_Med;Hum_Max;Hum_Min;Hum_Med;Lluvia_Max;Lluvia_Min;Lluvia_Med;Presion_Max;Presion_Min;Presion_Med;Viento_Max;Viento_Min;Viento_Med
2024-07-01 00:00:00;Morella;32,1;24;28,1;93;51;72;3,9;0,9;2,4;1023;1017,8;1020,4;22,3;13,1;17,7
2024-07-02 00:00:00;Castellón-N;28,3;15,1;21,7;83;51;67;7,2;5;6,1;1018,8;1012,8;1015,8;14,7;4;9,3
2024-07-02 00:00:00;Benicàssim;25;16,7;20,9;94;56;75;2,4;0,6;1,5;1014,7;1009,8;1012,2;18,2;7,7;13
2024-07-02 00:00:00;Villarreal;21,8;6,5;14,1;89;58;73,5;0,2;0,2;0,2;1025,2;1022,8;1024;22,1;11,4;16,8
2024-07-02 00:00:00;Segorbe;26,7;14,2;20,4;89;53;71;0,6;0;0,3;1005,7;1000,5;1003,1;16;6,6;11,3
2024-07-02 00:00:00;Morella;16,6;5,8;11,2;93;50;71,5;2,4;2,3;2,4;1010,8;1003,4;1007,1;22,9;9,5;16,2
2024-07-03 00:00:00;Castellón-N;32,8;24,3;28,6;94;65;79,5;0;0;0;1018,7;1014,7;1016,7;15,3;3,5;9,4
2024-07-03 00:00:00;Benicàssim;29,7;17,9;23,8;84;48;66;2,4;1,7;2;1016,5;1010,4;1013,5;21;8,5;14,8
2024-07-03 00:00:00;Villarreal;16,9;7,1;12;86;58;72;2,8;0,3;1,6;1012,6;1007,4;1010;23,8;20;21,9
2024-07-03 00:00:00;Segorbe;22,4;11,7;17;83;69;76;0;0;0;1020,5;1013,5;1017;21,9;9,2;15,5
2024-07-03 00:00:00;Morella;26,1;15;20,5;90;51;70,5;2,3;1,7;2;1021,3;1013,3;1017,3;26,9;18,1;22,5
2024-07-04 00:00:00;Castellón-N;20,2;7,7;14;80;42;61;3;2,8;2,9;1017,1;1014,3;1015,7;23,2;9;16,1
2024-07-04 00:00:00;Benicàssim;33,2;21,7;27,4;97;54;75,5;2,6;2,5;2,6;1010,7;1005,8;1008,2;27,1;15,2;21,1
2024-07-04 00:00:00;Villarreal;37,4;28,9;33,1;95;49;72;5,7;3,4;4,5;1014;1009,1;1011,6;25,2;13,3;19,3
2024-07-04 00:00:00;Segorbe;27,3;18,1;22,7;81;50;65,5;14,1;6,5;10,3;1015,5;1013,1;1014,3;16,8;7,5;12,1
2024-07-04 00:00:00;Morella;22,3;12,4;17,3;82;50;66;5,7;2,3;4;1009;1001,3;1005,1;19,8;14,9;17,3
2024-07-05 00:00:00;Castellón-N;28,6;16,5;22,5;92;51;71,5;0;0;0;1014,4;1008;1011,2;17,4;9,9;13,7
2024-07-05 00:00:00;Benicàssim;28,6;19,6;24,1;87;67;77;0;0;0;1008,2;1001,7;1005;21,3;8,5;14,9
2024-07-05 00:00:00;Villarreal;22,3;13,9;18,1;89;66;77,5;0;0;0;1021,3;1013,6;1017,4;24,3;16,4;20,3
2024-07-05 00:00:00;Segorbe;20,9;11,3;16,1;99;42;70,5;0;0;0;1018,2;1011,9;1015,1;14,8;2,7;8,7
2024-07-05 00:00:00;Morella;27,3;14,3;20,8;89;44;66,5;5,2;3,5;4,3;1019,9;1017,5;1018,7;19,4;9,5;14,4
2024-07-06 00:00:00;Castellón-N;23,8;12,9;18,3;80;41;60,5;3,2;2,8;3;1011,3;1004,1;1007,7;21,7;14,8;18,3
2024-07-06 00:00:00;Benicàssim;24;17,5;20,8;88;66;77;3,5;0,6;2,1;1012,1;1004;1008;14,2;2,1;8,2
2024-07-06 00:00:00;Villarreal;35,9;23,8;29,9;86;62;74;0;0;0;1008,2;1004;1006,1;16,6;8,7;12,6
2024-07-06 00:00:00;Segorbe;23,4;13,6;18,5;90;57;73,5;0;0;0;1011,6;1006,9;1009,2;19;3,5;11,3
2024-07-06 00:00:00;Morella;26,2;19,4;22,8;96;49;72,5;3,6;1,4;2,5;1008,9;1000,4;1004,7;14,7;2,7;8,7
2024-07-07 00:00:00;Castellón-N;26;14,8;20,4;87;53;70;3,7;0,2;2;1020,5;1016,8;1018,7;20,8;14,7;17,8
2024-07-07 00:00:00;Benicàssim;19,8;9,7;14,8;92;45;68,5;0;0;0;1017,5;1014,1;1015,8;26,4;17,5;21,9
2024-07-07 00:00:00;Villarreal;19,4;9,2;14,3;93;60;76,5;5,8;2,9;4,4;1014,2;1008,1;1011,1;15;8,8;11,9
2024-07-07 00:00:00;Segorbe;27;19,2;23,1;83;50;66,5;4,5;1,3;2,9;1008,7;1005;1006,8;15,5;0,2;7,8
2024-07-07 00:00:00;Morella;29,5;20,4;25;91;47;69;0;0;0;1011,6;1006,4;1009;22,3;12,6;17,4
2024-07-08 00:00:00;Castellón-N;26,2;16,1;21,2;93;63;78;1,1;0,9;1;1016,2;1010,3;1013,2;21;14,5;17,8
2024-07-08 00:00:00;Benicàssim;20;9,2;14,6;98;65;81,5;2,5;1,1;1,8;1016,1;1013,4;1014,8;26,5;16;21,3
2024-07-08 00:00:00;Villarreal;21,7;12;16,8;90;42;66;5,9;5,3;5,6;1015,8;1009,6;1012,7;16,3;5,7;11
2024-07-08 00:00:00;Segorbe;26,4;19,5;22,9;84;59;71,5;1,9;0,7;1,3;1015,2;1009,7;1012,4;26,7;20,2;23,5
2024-07-08 00:00:00;Morella;23,3;12;17,6;95;40;67,5;3,4;0,8;2,1;1018,1;1010,8;1014,4;18,5;11,4;15
2024-07-09 00:00:00;Castellón-N;23,4;12;17,7;91;64;77,5;3,2;2,5;2,8;1013,1;1008,5;1010,8;23,6;11,1;17,4
2024-07-09 00:00:00;Benicàssim;20;8,4;14,2;90;67;78,5;3,4;3;3,2;1022,8;1018,7;1020,7;20,9;9,1;15
2024-07-09 00:00:00;Villarreal;20,6;10,8;15,7;98;40;69;0,5;0,1;0,3;1020,6;1016,8;1018,7;22,8;11,9;17,4
2024-07-09 00:00:00;Segorbe;18;7;12,5;90;65;77,5;3,9;2,1;3;1015;1012,6;1013,8;20,6;7,8;14,2
2024-07-09 00:00:00;Morella;21;12,2;16,6;99;56;77,5;3,4;2,1;2,8;1025,1;1019;1022;23,5;13,9;18,7
2024-07-10 00:00:00;Castellón-N;15,7;4,4;10;84;60;72;3,6;2,3;3;1016,2;1012,7;1014,5;24,3;17,9;21,1
2024-07-10 00:00:00;Benicàssim;36,2;21,8;29;84;68;76;5,8;1,5;3,7;1020,8;1016;1018,4;12,2;0;6,1
2024-07-10 00:00:00;Villarreal;30,6;20,7;25,7;97;62;79,5;0,2;0,2;0,2;1019,7;1017,9;1018,8;21,4;14;17,7
2024-07-10 00:00:00;Segorbe;17,9;7,4;12,6;96;44;70;4,5;3,3;3,9;1011,2;1011;1011,1;9,1;0;4,5
2024-07-10 00:00:00;Morella;35,4;25,2;30,3;89;51;70;1,1;0,5;0,8;1012,4;1007;1009,7;19,9;11,6;15,8
2024-07-11 00:00:00;Castellón-N;22,4;11,8;17,1;88;68;78;3,4;0,1;1,7;1015,6;1007,9;1011,8;19,2;6,4;12,8
2024-07-11 00:00:00;Benicàssim;16;7;11,5;86;40;63;7,8;2,8;5,3;1014,5;1006,6;1010,6;16,1;6,7;11,4
2024-07-11 00:00:00;Villarreal;26,7;16,3;21,5;87;66;76,5;3,3;0,3;1,8;1013,2;1009,7;1011,4;18,9;12,3;15,6
2024-07-11 00:00:00;Segorbe;27,4;18,2;22,8;95;41;68;3,5;3,5;3,5;1018,9;1014,8;1016,8;25,8;17;21,4
2024-07-11 00:00:00;Morella;28,2;17,8;23;83;61;72;2,3;0,2;1,2;1020;1015,2;1017,6;23,9;11,9;17,9
2024-07-12 00:00:00;Castellón-N;21,1;13;17;81;68;74,5;1,1;0,2;0,7;1014,1;1007,1;1010,6;22,1;11,3;16,7
2024-07-12 00:00:00;Benicàssim;23,1;12,7;17,9;96;65;80,5;1,8;0,9;1,4;1015,2;1010;1012,6;28,6;15;21,8
2024-07-12 00:00:00;Villarreal;25,4;15;20,2;80;56;68;1,5;0,4;1;1019,3;1012,8;1016;14,5;1,5;8
2024-07-12 00:00:00;Segorbe;24,6;16,5;20,5;82;47;64,5;6,4;4,1;5,3;1018,5;1012;1015,3;27;14,8;20,9
2024-07-12 00:00:00;Morella;18,4;4,3;11,4;83;45;64;0,5;0,3;0,4;1017,5;1013,1;1015,3;21,6;9,4;15,5
2024-07-13 00:00:00;Castellón-N;22,2;14,4;18,3;89;59;74;0,4;0,3;0,3;1008,3;1003,8;1006;23,6;11,8;17,7
2024-07-13 00:00:00;Benicàssim;21,1;13,4;17,2;87;43;65;3,7;2,9;3,3;1012,4;1006,8;1009,6;27,5;16,9;22,2
2024-07-13 00:00:00;Villarreal;16,8;6,4;11,6;86;65;75,5;0;0;0;1015,1;1010,6;1012,9;20,5;9,9;15,2
2024-07-13 00:00:00;Segorbe;30,7;20,5;25,6;91;49;70;1,6;0,1;0,9;1011,7;1010,3;1011;21,4;5,2;13,3
2024-07-13 00:00:00;Morella;27,3;15,9;21,6;88;48;68;1,3;0,3;0,8;1025;1017,1;1021,1;24;13,9;19
2024-07-14 00:00:00;Castellón-N;26;17,6;21,8;83;50;66,5;0;0;0;1015,2;1010,8;1013;12,7;2,8;7,7
2024-07-14 00:00:00;Benicàssim;23,4;15,8;19,6;91;41;66;1;0;0,5;1019,6;1018,4;1019;10,1;0,1;5,1
2024-07-14 00:00:00;Villarreal;25,5;14,7;20,1;97;69;83;0;0;0;1015;1010,8;1012,9;27,8;18,7;23,2
2024-07-14 00:00:00;Segorbe;24,7;9,8;17,3;99;62;80,5;3,7;2;2,8;1018,7;1013,1;1015,9;21;10,7;15,8
2024-07-14 00:00:00;Morella;22,1;11,5;16,8;94;61;77,5;5,6;2,3;3,9;1019,3;1016;1017,6;18,7;5,9;12,3
2024-07-15 00:00:00;Castellón-N;32,4;24;28,2;96;63;79,5;8,5;1,2;4,9;1024,1;1018,7;1021,4;21,2;12,1;16,7
2024-07-15 00:00:00;Benicàssim;29,7;17;23,4;80;43;61,5;0,9;0,6;0,8;1014,4;1010,3;1012,3;25;11,7;18,4
2024-07-15 00:00:00;Villarreal;22,8;12,3;17,5;99;43;71;0;0;0;1015,6;1010,6;1013,1;15,2;7,3;11,2
2024-07-15 00:00:00;Segorbe;19,7;8,8;14,2;86;65;75,5;0;0;0;1005,7;999,8;1002,8;11;0,9;5,9
2024-07-15 00:00:00;Morella;33,2;19,9;26,5;84;58;71;2,9;1;1,9;1009;1004,3;1006,6;26,1;14,3;20,2
2024-07-16 00:00:00;Castellón-N;21,4;10;15,7;87;57;72;0;0;0;1010,9;1005,7;1008,3;19;9,4;14,2
2024-07-16 00:00:00;Benicàssim;24,1;14,1;19,1;99;46;72,5;2,4;1,3;1,9;1017;1010,4;1013,7;17,2;7,4;12,3
2024-07-16 00:00:00;Villarreal;30,8;23;26,9;86;57;71,5;0;0;0;1013,3;1010,2;1011,7;30,9;22,4;26,7
2024-07-16 00:00:00;Segorbe;22,5;13,2;17,9;81;51;66;1;0,6;0,8;997,4;992,2;994,8;20,1;7;13,5
2024-07-16 00:00:00;Morella;31,5;21,9;26,7;94;68;81;0;0;0;1018,8;1015;1016,9;14,1;4,6;9,4
2024-07-17 00:00:00;Castellón-N;32;21,6;26,8;85;61;73;0;0;0;1020,2;1016,5;1018,4;21,1;10,5;15,8
2024-07-17 00:00:00;Benicàssim;28,3;17,8;23,1;80;57;68,5;4,6;2,7;3,7;1012,1;1010,8;1011,4;22,5;13,5;18
2024-07-17 00:00:00;Villarreal;24,3;13,2;18,8;87;56;71,5;1,2;1,1;1,1;1022,3;1017,3;1019,8;13,8;7,4;10,6
2024-07-17 00:00:00;Segorbe;25,7;18;21,8;88;57;72,5;3,9;1,8;2,9;1013,2;1007,6;1010,4;20,9;9,1;15
2024-07-17 00:00:00;Morella;28;23,2;25,6;80;63;71,5;3,6;1,1;2,3;1015,2;1008,7;1011,9;20,4;5,9;13,1
2024-07-18 00:00:00;Castellón-N;30,6;20,9;25,8;82;40;61;0;0;0;1013,4;1011,1;1012,2;21,1;10,6;15,9
2024-07-18 00:00:00;Benicàssim;28,5;15,7;22,1;94;62;78;8,8;3,5;6,2;1008,4;1004,6;1006,5;18,1;6,4;12,2
2024-07-18 00:00:00;Villarreal;20,3;10,9;15,6;88;67;77,5;0,7;0,2;0,4;1018,2;1010,9;1014,5;18,3;4,7;11,5
2024-07-18 00:00:00;Segorbe;18,2;11;14,6;97;51;74;2;1,3;1,6;1012;1007,9;1010;18,9;7,2;13,1
2024-07-18 00:00:00;Morella;22,6;13,7;18,1;98;62;80;0,3;0,2;0,2;1015,5;1011,9;1013,7;26,2;17,9;22,1
2024-07-19 00:00:00;Castellón-N;32,1;19,3;25,7;96;51;73,5;0;0;0;1026,4;1020,7;1023,6;18,4;5,5;11,9
2024-07-19 00:00:00;Benicàssim;28,5;15,9;22,2;98;46;72;3;1,3;2,1;1018,3;1013,4;1015,9;21,4;11,8;16,6
2024-07-19 00:00:00;Villarreal;23,7;15,5;19,6;98;41;69,5;6,5;2,9;4,7;1017,8;1011,9;1014,8;20;14,6;17,3
2024-07-19 00:00:00;Segorbe;18,5;10,1;14,3;94;51;72,5;6,2;4;5,1;1014,9;1014,2;1014,5;10,9;0,9;5,9
2024-07-19 00:00:00;Morella;34,9;26,2;30,6;92;51;71,5;0,6;0,3;0,4;1021,1;1016,8;1018,9;16,5;2,3;9,4
2024-07-20 00:00:00;Castellón-N;25,2;13;19,1;96;41;68,5;6,2;0,5;3,4;1017,2;1011,9;1014,5;17,5;7,5;12,5
2024-07-20 00:00:00;Benicàssim;22,8;10,9;16,8;86;59;72,5;0;0;0;1006,6;1005,1;1005,8;23,1;16,5;19,8
2024-07-20 00:00:00;Villarreal;26,5;16,2;21,4;83;66;74,5;3,3;0,5;1,9;1001,5;997,1;999,3;22,1;7,2;14,7
2024-07-20 00:00:00;Segorbe;33,4;26,2;29,8;95;59;77;0;0;0;1022,6;1015,6;1019,1;21,8;11,3;16,5
2024-07-20 00:00:00;Morella;31,9;19,5;25,7;97;56;76,5;3,4;0,1;1,7;1018,8;1012,2;1015,5;19;10,1;14,6
2024-07-21 00:00:00;Castellón-N;30,7;17,3;24;84;59;71,5;1,2;0,9;1;1017,4;1013,5;1015,5;29,4;18,2;23,8
2024-07-21 00:00:00;Benicàssim;27,7;14,1;20,9;84;55;69,5;1,7;1,4;1,6;1014,1;1012,1;1013,1;23,7;12,5;18,1
2024-07-21 00:00:00;Villarreal;23,6;13,8;18,7;86;53;69,5;0;0;0;1016;1009,6;1012,8;11,1;0;5,5
2024-07-21 00:00:00;Segorbe;16,6;6,9;11,7;94;50;72;6,3;1,9;4,1;1006,7;1001,5;1004,1;17,9;12,4;15,2
2024-07-21 00:00:00;Morella;27,6;21,6;24,6;87;57;72;0,3;0,2;0,2;1021,5;1014,3;1017,9;19,2;16,5;17,9
2024-07-22 00:00:00;Castellón-N;27;14;20,5;98;65;81,5;3,4;1,6;2,5;1012,4;1003,5;1007,9;12,9;6,4;9,6
2024-07-22 00:00:00;Benicàssim;29,7;20,6;25,1;82;50;66;6,6;2,1;4,4;1013,1;1010,4;1011,7;30,2;20,3;25,3
2024-07-22 00:00:00;Villarreal;32;20,2;26,1;94;40;67;0,5;0,2;0,3;1022,3;1021,1;1021,7;22,7;13,1;17,9
2024-07-22 00:00:00;Segorbe;19,8;9,3;14,6;91;64;77,5;0,6;0,3;0,4;1012,5;1007,6;1010,1;14,9;0,2;7,6
2024-07-22 00:00:00;Morella;27,5;13,9;20,7;82;51;66,5;0,4;0,3;0,3;1012,1;1007,5;1009,8;23,6;17,3;20,5
2024-07-23 00:00:00;Castellón-N;28,6;17,4;23;86;46;66;4,7;3,8;4,2;1014,4;1011,2;1012,8;30,5;25,1;27,8
2024-07-23 00:00:00;Benicàssim;17,9;6,7;12,3;88;65;76,5;2,6;1,5;2;1005;1001;1003;10,6;0;5,3
2024-07-23 00:00:00;Villarreal;17,3;9,8;13,5;82;65;73,5;5,2;1,3;3,3;1017,9;1011,8;1014,8;18,9;12,2;15,6
2024-07-23 00:00:00;Segorbe;27,8;16,6;22,2;82;57;69,5;2,9;2;2,5;1018,5;1013,5;1016;17,6;8,5;13
2024-07-23 00:00:00;Morella;21,5;9,8;15,7;94;46;70;0;0;0;1013,4;1005,1;1009,2;25,3;20,2;22,7
2024-07-24 00:00:00;Castellón-N;31,8;19,1;25,4;82;50;66;0;0;0;1014,6;1007,4;1011;28;20,6;24,3
2024-07-24 00:00:00;Benicàssim;33,8;28,2;31;85;46;65,5;0,7;0,2;0,5;1021,5;1014,6;1018;13,2;0,7;7
2024-07-24 00:00:00;Villarreal;27,5;20,9;24,2;88;43;65,5;0,2;0,1;0,1;1014,1;1011,7;1012,9;19;7,9;13,4
2024-07-24 00:00:00;Segorbe;24,6;17,7;21,1;82;54;68;5;3,9;4,4;1013,5;1007,8;1010,7;14,4;3,4;8,9
2024-07-24 00:00:00;Morella;18,3;8,5;13,4;82;69;75,5;0;0;0;1023,2;1018,1;1020,7;21;17,1;19,1
2024-07-25 00:00:00;Castellón-N;22;11,1;16,6;92;47;69,5;0;0;0;1016;1010,3;1013,2;26,4;18,4;22,4
2024-07-25 00:00:00;Benicàssim;13,8;5,8;9,8;90;68;79;4,2;1,5;2,8;1012,8;1004,9;1008,8;20;7,3;13,7
2024-07-25 00:00:00;Villarreal;16,8;10;13,4;80;68;74;2,3;0,3;1,3;1009,4;1004,2;1006,8;14,3;0,7;7,5
2024-07-25 00:00:00;Segorbe;38,6;27,7;33,2;94;44;69;0;0;0;1006,6;998,5;1002,5;14,9;6;10,4
2024-07-25 00:00:00;Morella;28,3;15,3;21,8;80;63;71,5;0,8;0,3;0,5;1011,9;1008;1009,9;22,1;11,5;16,8
2024-07-26 00:00:00;Castellón-N;35,7;24,8;30,2;86;50;68;0;0;0;1017,6;1014,1;1015,8;22;9,9;15,9
2024-07-26 00:00:00;Benicàssim;25,2;10,4;17,8;83;57;70;5,5;2;3,8;1023,8;1021,7;1022,8;26,9;19,8;23,3
2024-07-26 00:00:00;Villarreal;22,2;11,1;16,6;86;64;75;0;0;0;1012,4;1007,2;1009,8;19,1;6,5;12,8
2024-07-26 00:00:00;Segorbe;42,2;31,3;36,8;94;61;77,5;0;0;0;1013,4;1010,3;1011,8;22,3;11;16,7
2024-07-26 00:00:00;Morella;22,7;8,7;15,7;85;41;63;1,6;1,5;1,6;1019,5;1011,9;1015,7;22,1;9;15,6
2024-07-27 00:00:00;Castellón-N;21,7;9,8;15,8;99;67;83;6,5;6,5;6,5;1010,5;1003,8;1007,1;6,7;0;3,4
2024-07-27 00:00:00;Benicàssim;30,3;21,5;25,9;99;52;75,5;0;0;0;1012,4;1008,4;1010,4;16,6;8,8;12,7
2024-07-27 00:00:00;Villarreal;23,6;14,2;18,9;95;43;69;0,8;0,5;0,7;1012,1;1008,3;1010,2;11,5;6,2;8,8
2024-07-27 00:00:00;Segorbe;19;8,6;13,8;95;53;74;0;0;0;1012,3;1010;1011,1;18,7;5,5;12,1
2024-07-27 00:00:00;Morella;22,8;12,9;17,8;98;57;77,5;3,4;3,2;3,3;1015,8;1012,4;1014,1;22,1;10,6;16,3
2024-07-28 00:00:00;Castellón-N;18,2;7,8;13;88;44;66;3,6;1,7;2,7;1017,4;1013;1015,2;24,7;17,3;21
2024-07-28 00:00:00;Benicàssim;18,4;14,8;16,6;99;51;75;0;0;0;1017;1015,9;1016,5;16,8;5,4;11,1
2024-07-28 00:00:00;Villarreal;19,9;9;14,4;83;41;62;1,9;1,6;1,7;1019,8;1014,6;1017,2;15,9;7,3;11,6
2024-07-28 00:00:00;Segorbe;28,2;20,2;24,2;94;40;67;0,8;0,4;0,6;1010;1008,7;1009,3;22,6;9,7;16,2
2024-07-28 00:00:00;Morella;16;5,3;10,7;91;58;74,5;3,8;1,1;2,4;1010,3;1005,1;1007,7;21,2;11;16,1
2024-07-29 00:00:00;Castellón-N;24,1;16,3;20,2;88;64;76;3,4;2,6;3;1015,6;1007,2;1011,4;16,9;3;10
2024-07-29 00:00:00;Benicàssim;21,3;9,1;15,2;91;69;80;1,1;0,4;0,7;1017,3;1014,1;1015,7;18,1;4,7;11,4
2024-07-29 00:00:00;Villarreal;29,6;21,7;25,7;94;55;74,5;2,6;2,1;2,4;1026,8;1021,3;1024,1;19,7;6,1;12,9
2024-07-29 00:00:00;Segorbe;23,2;11,2;17,2;83;62;72,5;0,6;0,4;0,5;1022,9;1019,4;1021,1;15,6;3,8;9,7
2024-07-29 00:00:00;Morella;21,9;12,4;17,2;93;53;73;0,4;0,2;0,3;1008,5;1003,5;1006;10,7;1,6;6,1
2024-07-30 00:00:00;Castellón-N;18;4,8;11,4;81;47;64;0;0;0;1016,3;1013,2;1014,7;18,5;3;10,7
2024-07-30 00:00:00;Benicàssim;22,7;13,2;18;86;57;71,5;5,4;3,3;4,4;1012,8;1007,9;1010,3;16,7;4,1;10,4
2024-07-30 00:00:00;Villarreal;31;23,8;27,4;94;46;70;0;0;0;1021,4;1016,1;1018,8;17,5;8,7;13,1
2024-07-30 00:00:00;Segorbe;24,8;14,4;19,6;91;45;68;1,3;1,2;1,3;1008,9;1005,6;1007,2;14,3;5,5;9,9
2024-07-30 00:00:00;Morella;27,2;16,9;22;85;47;66;0;0;0;1017,3;1012,3;1014,8;24,1;11,9;18
2024-07-31 00:00:00;Castellón-N;24,2;13,8;19;91;46;68,5;3,8;2,3;3;1018,9;1013,9;1016,4;17,6;8,3;12,9
2024-07-31 00:00:00;Benicàssim;24,2;11,6;17,9;84;47;65,5;5,7;3,5;4,6;1018,1;1011,8;1015;15,4;9,2;12,3
2024-07-31 00:00:00;Villarreal;24,7;13,1;18,9;98;50;74;0;0;0;1017,9;1012,8;1015,3;27,1;21,3;24,2
2024-07-31 00:00:00;Segorbe;36,8;29,8;33,3;98;69;83,5;1,8;1,4;1,6;1014,8;1010;1012,4;19;11,5;15,3
2024-07-31 00:00:00;Morella;27,2;17,8;22,5;88;68;78;1,5;0,9;1,2;1006,6;1001,9;1004,2;13,7;7,7;10,7
2024-08-01 00:00:00;Castellón-N;27,6;21,2;24,4;88;60;74;2,5;1,6;2;1009,8;1003,3;1006,6;20;12;16
2024-08-01 00:00:00;Benicàssim;26;19,4;22,7;81;42;61,5;0;0;0;1016,7;1011,8;1014,3;25,2;18;21,6
2024-08-01 00:00:00;Villarreal;27,9;18,1;23;88;50;69;3,2;0,4;1,8;1011,9;1006,8;1009,3;19,4;9,8;14,6
2024-08-01 00:00:00;Segorbe;22,9;15,5;19,2;82;55;68,5;0;0;0;1009,9;1005,4;1007,6;23,7;13,1;18,4
2024-08-01 00:00:00;Morella;22,3;13,5;17,9;81;67;74;0;0;0;1019;1017,7;1018,4;12,9;4,5;8,7
2024-08-02 00:00:00;Castellón-N;35,9;22,5;29,2;85;53;69;3,1;1,8;2,5;1015,8;1011,9;1013,8;15,9;5,5;10,7
2024-08-02 00:00:00;Benicàssim;22,6;10,9;16,8;84;43;63,5;2,2;0,2;1,2;1013;1007,3;1010,1;14,4;3,9;9,2
2024-08-02 00:00:00;Villarreal;23,9;15,3;19,6;92;60;76;1,5;0,1;0,8;1015;1010,6;1012,8;16,9;2,2;9,6
2024-08-02 00:00:00;Segorbe;27,1;17,8;22,5;80;58;69;0;0;0;1012,8;1008,5;1010,6;13,8;2,6;8,2
2024-08-02 00:00:00;Morella;22,5;13,2;17,8;83;60;71,5;10,9;0,8;5,8;1004,7;1002,9;1003,8;23,8;9,8;16,8
2024-08-03 00:00:00;Castellón-N;21,6;9;15,3;80;49;64,5;1,4;1,1;1,3;1015,9;1009,1;1012,5;22;14;18
2024-08-03 00:00:00;Benicàssim;24,1;10,2;17,1;84;54;69;0;0;0;1019,3;1013,3;1016,3;21,4;11;16,2
2024-08-03 00:00:00;Villarreal;29,5;18;23,8;99;51;75;0;0;0;1016,9;1012,1;1014,5;18,5;0,4;9,4
2024-08-03 00:00:00;Segorbe;17,3;5,4;11,3;84;60;72;2,4;0,6;1,5;1010,2;1006,6;1008,4;19,9;12,5;16,2
2024-08-03 00:00:00;Morella;29,4;20,5;25;94;61;77,5;0;0;0;1006;1001,4;1003,7;12,2;0;6,1
2024-08-04 00:00:00;Castellón-N;17,4;9,4;13,4;88;59;73,5;0,2;0,2;0,2;1025,2;1022,2;1023,7;19;9,6;14,3
2024-08-04 00:00:00;Benicàssim;28,6;17,6;23,1;96;61;78,5;1;0,9;1;1018,7;1016,1;1017,4;30,1;22,4;26,2
2024-08-04 00:00:00;Villarreal;25;17,3;21,1;81;53;67;0;0;0;1010,1;1006;1008,1;15,1;3;9,1
2024-08-04 00:00:00;Segorbe;21,1;12,9;17;90;51;70,5;5;3,8;4,4;1014,5;1012,4;1013,4;14,3;8,1;11,2
2024-08-04 00:00:00;Morella;31,5;20,5;26;96;66;81;0,3;0,3;0,3;1010,6;1004,7;1007,6;18,6;2,3;10,4
2024-08-05 00:00:00;Castellón-N;31,3;18,6;24,9;89;52;70,5;0,7;0,4;0,6;1013,3;1005;1009,1;22;11,2;16,6
2024-08-05 00:00:00;Benicàssim;25,6;12,2;18,9;94;65;79,5;7,5;1,1;4,3;1008;1004,5;1006,2;11,7;0;5,9
2024-08-05 00:00:00;Villarreal;19,8;9,5;14,6;96;53;74,5;0;0;0;1013,7;1011,3;1012,5;18,1;0,3;9,2
2024-08-05 00:00:00;Segorbe;28,9;19,4;24,2;90;49;69,5;1,9;1,4;1,6;1012,9;1006,8;1009,9;15,2;8,1;11,7
2024-08-05 00:00:00;Morella;26,9;19,2;23;88;63;75,5;2;1;1,5;1015,5;1013,9;1014,7;23,5;14,2;18,8
2024-08-06 00:00:00;Castellón-N;34,3;22,1;28,2;80;54;67;0;0;0;1011,2;1008,7;1009,9;29,1;19,2;24,1
2024-08-06 00:00:00;Benicàssim;29,7;20,2;25;94;48;71;1,9;1,9;1,9;1016,6;1013,7;1015,1;28,1;19;23,6
2024-08-06 00:00:00;Villarreal;22,7;18,4;20,6;85;59;72;2,3;0,9;1,6;1013;1009,1;1011,1;18,2;6,8;12,5
2024-08-06 00:00:00;Segorbe;28,2;18,7;23,4;88;65;76,5;1,8;1,7;1,7;1016;1013,7;1014,9;21,2;15,8;18,5
2024-08-06 00:00:00;Morella;19,9;13,9;16,9;97;42;69,5;6,8;6;6,4;1018,2;1008,5;1013,4;22;14,3;18,2
2024-08-07 00:00:00;Castellón-N;21,9;11,9;16,9;99;59;79;0,3;0;0,2;1020,1;1018,4;1019,3;15,9;7,3;11,6
2024-08-07 00:00:00;Benicàssim;28;15,7;21,9;88;43;65,5;0,6;0,4;0,5;1017,9;1014,3;1016,1;19,3;10,5;14,9
2024-08-07 00:00:00;Villarreal;11,9;1,6;6,8;81;59;70;5,8;2,2;4;1008,7;1004,2;1006,5;9,5;3,2;6,4
2024-08-07 00:00:00;Segorbe;28,2;18,7;23,4;90;45;67,5;0;0;0;1013,8;1009,7;1011,8;24,8;12,8;18,8
2024-08-07 00:00:00;Morella;28,2;15,1;21,7;83;60;71,5;6;1,3;3,7;1009,6;1003,1;1006,3;12,5;0,8;6,6
2024-08-08 00:00:00;Castellón-N;25,5;13,4;19,4;88;51;69,5;2,2;0,1;1,1;1011,7;1008,1;1009,9;22,4;12,5;17,4
2024-08-08 00:00:00;Benicàssim;23;13,1;18;94;64;79;0,7;0,4;0,5;1006,5;1001,5;1004;23,3;10,8;17
2024-08-08 00:00:00;Villarreal;25,5;13,6;19,6;83;46;64,5;5,3;3,8;4,6;1022,8;1018,2;1020,5;13,4;1,4;7,4
2024-08-08 00:00:00;Segorbe;28,9;15,8;22,3;89;57;73;7,8;1,4;4,6;1016,1;1013,9;1015;21,5;13,2;17,4
